,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,WHITE_ELO,BLACK_ELO,WINNER
16073,0,0,0,0,0,0,0,-1000000,0,0,0,0,0,0,-9,0,-1,0,0,0,9,0,0,0,0,-1,3,-1,0,0,0,3,0,0,-1,1,0,0,0,0,1,0,1,0,0,0,-1,1,0,0,0,0,0,-3,0,1,0,0,0,0,0,5,1000000,0,237,857,1
16074,-5,0,0,0,-1000000,0,0,-5,0,-1,-9,0,0,-1,0,0,0,0,-3,0,-3,0,0,-3,-1,0,-1,0,-1,-1,0,-1,0,0,1,-1,0,0,0,0,1,0,0,1,0,3,1,3,0,1,9,3,1,1,0,1,0,5,0,0,1000000,0,0,5,1333,856,-1
16075,0,0,0,0,-5,0,-1000000,0,0,0,0,-3,0,-1,-1,0,-1,0,0,-9,0,0,-3,1,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,5,0,0,0,9,0,0,1000000,0,0,0,0,0,1364,423,-1
16076,-5,0,0,-9,-3,-5,0,0,0,0,0,-3,-3,-1,-1000000,0,0,0,-1,0,-1,-3,-1,0,0,-1,3,-1,0,0,0,-1,0,-1,0,1,0,0,0,0,1,0,1,3,1,1,3,1,0,0,9,3,0,0,1,0,5,0,0,0,0,5,1000000,0,519,555,1
16077,0,-5,0,0,0,-9,0,0,0,1,0,0,5,0,0,-1,-1,0,0,0,9,-1,-3,-1000000,1,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,524,1073,1
16078,0,5,0,0,0,0,0,0,0,0,0,-1000000,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,-9,3,0,0,1,-1,1,0,1,-3,0,0,0,1,0,-1,3,0,0,1,0,0,0,1,-3,3,0,0,0,0,0,0,1000000,0,1151,1836,1
16079,-5,0,0,-9,0,-5,-1000000,0,-1,0,0,-3,-3,-1,-3,0,0,0,-1,0,-1,0,0,0,0,-1,0,-3,0,0,1,0,0,0,-1,1,1,0,0,-1,0,0,0,0,0,0,0,3,1,1,0,3,0,9,0,1,5,0,3,0,0,5,1000000,0,1574,1562,-1
16080,0,0,0,0,0,0,-1000000,0,0,0,0,0,0,0,0,0,-1,0,0,0,-3,-5,-1,0,1,0,1,0,0,-1,0,-1,5,-3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,-9,3,0,1000000,0,1138,825,-1
16081,-5,-3,0,0,-1000000,-3,0,-5,-1,-1,-9,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,3,0,0,0,1,0,0,1,-3,0,0,0,0,0,3,9,3,0,0,-3,0,1,1,0,3,1,0,1,0,0,1000000,5,0,0,0,5,930,1403,1
16082,-5,-3,-3,0,-1000000,-3,-3,-5,-1,-1,0,0,0,-1,-1,0,0,-9,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,3,-1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,3,1,5,3,3,9,1000000,0,0,5,2211,1939,-1
16083,0,-5,0,0,0,0,0,-1000000,-1,0,0,0,0,-9,-3,0,0,-1,0,1,0,0,-1,0,0,-3,0,0,-1,0,0,-1,0,0,0,0,1,-1,0,0,1,0,0,0,0,3,0,1,0,0,0,9,0,1,1,0,0,0,5,5,0,0,1000000,0,1573,2018,1
16084,-5,0,0,0,-1000000,0,0,0,0,-1,-9,0,0,-1,0,0,0,0,-1,0,-3,0,0,-1,-1,0,-3,-3,0,0,0,0,1,0,-1,0,0,0,0,-3,0,0,0,0,1,1,0,-1,0,1,0,1,0,0,3,1,5,0,3,1000000,0,0,9,5,308,382,1
16085,-5,0,-3,-3,0,-3,-1000000,0,0,0,0,0,-9,0,0,-1,-1,-1,-3,0,0,0,0,3,0,3,-1,-1,0,3,0,1,0,0,0,-1,0,0,0,3,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5,1000000,0,0,5,1682,1043,-1
16086,-5,0,0,-9,0,-5,-1000000,0,0,-1,0,-3,0,-1,0,0,0,0,0,5,3,0,-1,9,-1,3,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,5,0,1000000,681,813,1
16087,0,0,0,0,0,0,0,-1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1000000,0,1,0,0,0,-3,0,0,0,0,929,509,-1
16088,-5,0,0,0,-9,-5,-1000000,0,0,0,0,0,-1,-1,-3,0,-1,0,-3,0,-3,0,0,-1,0,0,-1,0,0,0,-1,0,0,-1,0,0,1,3,0,0,9,0,3,0,0,1,0,0,1,1,-3,0,3,0,1,1,5,0,0,5,0,0,1000000,0,1125,712,-1
16089,0,0,0,0,-5,0,0,0,0,0,-1,0,0,0,0,-1000000,-1,0,0,0,0,0,0,0,0,0,1,-3,3,1,-3,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,1,-1,1,0,0,5,0,0,0,1,0,1000000,5,0,0,0,0,0,0,1677,1732,1
16090,-5,0,-3,0,-1000000,0,0,-5,0,0,-9,0,0,-1,-1,-1,0,0,-1,0,-1,-3,0,0,0,-1,1,-3,0,0,0,0,-1,0,0,1,0,0,0,0,1,0,0,3,0,3,0,1,0,1,0,3,9,1,1,0,0,0,5,0,1000000,0,0,5,445,2038,1
16091,-5,0,-3,0,-5,0,0,-1000000,0,-1,1,0,0,-1,-3,-1,-1,0,0,0,-9,0,0,0,5,0,0,0,-1,0,0,0,0,1,0,0,-1,0,1,-1,0,0,0,-1,1,1,-3,1,0,0,0,3,0,0,3,0,0,0,0,9,0,5,0,1000000,952,295,-1
16092,0,-5,-5,-3,0,0,0,0,0,0,0,-1000000,0,-1,0,0,0,1,0,0,0,0,0,-1,0,1000000,0,0,-1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5,0,0,0,0,596,495,-1
16093,0,0,0,0,0,0,-5,-3,0,0,-5,0,0,-1000000,0,-1,0,-1,-9,0,-1,0,-3,1,0,0,0,-1,1,-1,1,0,-1,1,-1,1,0,0,0,0,1,-3,1,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,9,0,5,0,0,1000000,758,2103,1
16094,0,0,0,0,0,-5,0,0,0,0,1,-1000000,0,0,0,-1,-1,3,0,0,-5,-1,0,0,0,0,-3,0,0,0,0,0,0,0,-3,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,5,1000000,0,0,0,0,0,0,0,0,3,5,0,1116,1477,1
16095,0,0,0,0,0,0,0,-5,-1,0,0,0,0,0,-1,-1000000,1,0,1000000,0,0,-3,0,0,-5,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,909,-1
16096,-5,0,0,-9,0,-5,-1000000,0,0,0,0,-3,-3,0,0,-1,0,-1,9,0,-1,0,-1,0,-1,0,3,0,0,-1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,1,0,5,0,0,5,0,0,1000000,0,233,689,1
16097,-5,0,-3,0,0,0,-5,-1000000,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,-9,0,-1,0,1,-1,3,0,0,0,0,-1,0,0,0,1,-3,0,0,3,9,0,0,0,1,1,1,0,0,0,1,0,0,5,0,0,0,0,0,5,1000000,1313,2292,1
16098,-5,0,-3,0,0,-5,0,0,-1,-1,0,0,0,-1000000,0,0,0,0,-1,5,0,0,0,0,0,0,0,0,-1,1,0,0,0,-3,1,0,0,0,0,-1,0,0,0,0,1000000,0,1,3,1,1,0,0,0,1,0,1,0,0,0,5,0,0,0,0,261,911,1
16099,0,0,0,0,-1000000,0,0,-5,-1,0,-5,-3,0,-1,-1,-1,9,0,0,0,-1,0,0,-3,3,0,-3,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,5,0,0,0,1000000,0,3,5,768,1169,1
16100,-5,-3,0,0,-1000000,0,0,-5,0,-3,0,-1,-9,-1,-1,0,-1,0,0,0,-1,0,0,0,0,0,-1,1,-3,0,0,-1,1,-1,1,0,9,0,-3,0,0,0,0,0,0,3,0,0,0,1,0,3,0,1,1,1,5,0,3,0,1000000,3,0,5,1660,1967,1
16101,-5,0,-3,0,-5,-1000000,0,0,0,-1,0,0,0,-1,-1,-1,-1,0,-9,0,0,0,0,0,0,0,-1,0,-3,1,1,0,0,1,1,-1,0,0,0,3,0,9,0,1,0,-1,0,1,1,0,0,0,1,0,3,0,5,0,0,0,1000000,0,0,5,1615,1868,1
16102,0,0,-5,0,-1000000,-3,0,-5,-1,9,-1,-9,0,-1,-1,0,0,0,3,0,-1,-3,0,0,0,0,0,0,0,-3,0,-1,3,0,1,-3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,3,0,0,5,3,0,0,1000000,0,5,697,1787,1
16103,-5,-3,-9,-3,0,0,0,-5,0,-1,-1,0,0,-1000000,-1,0,0,0,0,0,-1,0,0,-1,1,0,0,-1,1,-1,0,0,0,0,-3,1,0,3,0,1,-3,0,3,3,0,3,0,0,1,0,0,0,0,1,1,0,5,0,0,9,1000000,0,0,5,1259,2162,1
16104,-5,0,0,0,-1000000,0,0,-5,-9,0,0,-3,-3,-1,-1,-1,-1,0,-3,0,-1,0,0,0,0,-1,3,-1,1,0,0,0,0,0,0,-3,0,0,0,0,1,0,1,3,3,3,0,1,0,1,0,0,0,1,1,0,5,0,0,9,0,1000000,0,5,246,757,1
16105,-5,0,0,0,-1000000,0,0,-5,-9,0,0,0,-3,-1,-1,0,0,0,-1,-3,-1,-3,-1,0,0,-1,0,-1,0,0,3,0,0,0,0,1,0,0,0,0,1,9,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1000000,5,0,3,5,0,0,1956,1997,1
16106,-5,0,-3,-9,0,-5,-1000000,0,-1,-1,-1,-3,-3,-1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,1,1,0,3,0,9,1,1,5,0,0,0,1000000,3,0,5,921,1241,1
16107,0,-5,0,0,0,-5,-1000000,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,-9,0,0,1,0,-1,0,-1,0,0,-1,0,0,1,0,-3,1,0,1,0,0,0,5,0,0,9,0,0,0,0,3,0,1000000,0,0,0,0,3,0,0,0,0,0,1111,659,-1
16108,-5,0,-3,-9,-1000000,0,-3,-5,0,-1,0,0,0,-1,0,0,-3,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,1,-3,1,-1,1,0,1,-1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,3,9,1000000,3,0,5,608,1185,1
16109,-5,0,0,0,-5,-3,0,0,0,-1,0,0,0,0,-1,-1000000,0,0,0,0,0,-1,0,0,1,0,-1,1,0,1,0,0,-9,0,0,0,1,3,0,1,0,0,9,0,0,-3,1,0,1,5,0,0,3,3,0,0,0,0,0,1000000,0,0,0,5,1270,1566,1
16110,0,-9,0,0,-5,0,-1000000,0,-5,0,0,0,0,-1,-3,0,0,-1,1,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,1,0,1,3,-1,0,-3,0,0,0,0,0,1,0,3,0,0,0,3,9,3,1,1,1,5,0,0,0,0,5,0,1000000,597,1695,1
16111,-5,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,-1,-1000000,0,-1,5,0,-3,0,0,-1,0,1,0,0,0,0,0,1,0,0,1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,-5,0,0,0,0,5,0,0,0,3,0,1000000,0,417,1585,1
16112,-5,-3,-3,-9,-5,-3,-1000000,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,-3,0,-1,0,3,-1,0,-1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,9,1,3,0,5,3,3,0,5,0,1000000,0,662,493,-1
16113,-5,0,0,0,-1000000,0,0,-5,-1,-1,0,-3,-9,0,-3,-1,0,0,0,-1,-3,-3,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,3,0,0,1,3,0,1,0,1,1,1,9,0,1,0,1,0,0,1000000,0,5,3,3,5,1832,826,-1
16114,0,0,0,-5,0,-5,-1000000,0,-1,0,0,-9,-3,-1,-1,0,-3,0,-1,0,0,0,0,-1,0,0,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,1,0,9,1,0,1,0,5,0,0,0,5,1000000,0,353,1470,1
16115,-5,0,0,-9,0,-5,-1000000,0,-1,0,0,-3,-3,-1,-1,-1,-3,-1,3,0,0,-3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,1,1,0,3,-1,0,0,9,0,0,1,1,0,0,1,1,0,5,0,3,0,1000000,3,0,5,360,2178,1
16116,0,0,0,0,-5,0,-1000000,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,1,-1,0,0,-1,1000000,-1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2044,2373,1
16117,-5,-3,-3,-9,-1000000,0,0,-5,-1,0,0,0,-3,-1,-1,-1,0,-1,1,0,0,-3,0,0,0,1,0,-1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,1,1,1,5,0,3,9,1000000,3,0,5,996,1006,1
16118,-5,-3,0,-9,-1000000,-3,0,-5,-1,-1,0,-3,0,-1,-1,0,0,0,0,0,-1,-3,0,-1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,1,1,1,0,0,0,3,1,5,3,3,9,0,5,1000000,0,539,664,1
16119,0,-5,0,-3,0,-5,0,-1000000,0,0,0,-9,0,0,0,0,5,0,0,-1,-3,0,0,-1,0,-1,0,3,-1,-1,0,0,0,1,1,0,0,1,1,-3,0,0,0,1,1,-3,3,1,0,0,9,3,0,1000000,0,0,0,0,0,0,0,0,0,5,2146,2051,-1
16120,-5,0,0,0,0,-5,-1000000,0,-1,-1,0,-9,0,-1,0,0,0,0,0,0,0,0,-1,0,0,3,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,1,0,1,0,0,3,0,1000000,0,3,5,1307,2316,1
16121,0,0,0,3,0,-5,0,0,0,0,0,-1000000,0,0,0,-1,-1,0,5,-1,0,0,-3,0,0,-3,0,1,0,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1000000,0,329,960,1
16122,0,0,-5,0,0,-5,-1000000,0,-1,0,0,-3,0,0,-1,5,0,0,0,0,-3,0,0,0,-9,-1,0,0,1,-1,3,0,0,-3,0,1,0,0,0,1,0,9,0,3,1000000,0,0,0,0,1,0,0,0,1,1,0,0,0,0,5,0,0,0,0,2268,1099,-1
16123,0,0,0,-9,-5,-5,-1000000,0,-1,-1,-1,0,0,-1,0,-1,0,-3,0,-3,0,0,-1,0,0,0,0,1,-1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,3,3,1,0,0,5,0,3,0,0,1000000,0,5,693,1951,1
16124,-5,0,0,-1000000,0,0,0,-5,0,0,-1,0,-3,0,-1,0,0,-1,0,-3,0,0,-3,0,0,3,0,1,0,-1,1,0,1,0,1,1,0,0,0,-1,0,9,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,5,0,0,0,0,0,1000000,414,1437,1
16125,-5,0,0,0,-1000000,0,0,-5,0,-3,0,0,-3,-1,-1,-1,0,-3,0,-9,-1,0,0,0,-1,0,-1,0,0,0,0,0,1,-1,0,1,0,0,1,0,0,0,0,3,9,3,0,1,0,1,1,0,0,1,0,0,0,3,1000000,5,5,0,0,0,1060,2208,1
16126,0,-5,0,0,0,0,-1000000,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,-5,-1,-9,0,0,0,9,0,-3,0,1,0,0,0,1,0,0,5,0,0,-1,1,0,-1,0,0,0,1,1,0,0,5,0,0,0,0,0,0,1000000,0,3,0,0,0,2367,2183,-1
16127,-5,0,-3,-9,-1000000,-3,0,-5,-1,-1,0,-3,0,-1,-1,-1,0,0,-3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,3,0,0,0,9,0,1,0,0,0,0,1,1,0,0,-1,1,1,1,5,0,0,0,1000000,0,0,5,942,2116,1
16128,-5,0,0,-9,0,0,0,0,-1,-3,-1000000,0,0,0,0,-1,0,-1,0,-5,0,0,0,0,0,0,-1,0,0,0,-1,1,0,0,1,0,0,-1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,9,0,3,0,0,0,0,0,5,0,1000000,0,1205,436,-1
16129,0,-5,-3,0,-5,-3,-1000000,0,0,0,0,0,-3,-1,-1,0,-1,0,0,0,-1,0,0,-1,0,-1,-9,0,1,0,0,0,0,0,0,3,0,3,0,0,1,0,1,0,0,0,0,1,3,0,0,9,0,1,1,0,0,0,0,5,5,0,1000000,0,938,778,-1
16130,0,0,0,-9,-5,-3,0,-1000000,0,0,0,-3,-3,-1,0,0,0,0,-5,-1,-3,0,0,-1,0,-1,0,0,-1,0,0,1,-1,1,1,0,1,0,1,0,0,0,0,1,3,0,0,0,0,5,9,0,0,1,3,0,0,0,0,0,0,5,1000000,0,1783,1737,-1
16131,0,0,0,0,0,-5,-1000000,0,0,0,0,0,0,-1,-1,0,0,0,0,9,-3,0,0,-1,0,0,0,0,0,0,0,1,-1,0,-5,0,0,0,0,0,1,-1,0,0,0,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1000000,0,1066,601,-1
16132,0,0,0,0,-5,-5,0,-1000000,-1,0,-3,-3,0,-9,-1,-1,-3,0,-1,0,-3,0,0,0,0,0,0,-1,0,-1,0,0,0,1,0,3,-1,1,0,0,0,0,0,1,3,0,0,0,1,0,3,0,0,3,1,1,0,0,5,9,5,0,1000000,0,702,2300,1
16133,-5,0,0,0,0,0,-1000000,0,0,-1,0,1,0,-9,0,-1,0,-5,-1,9,0,-3,-1,0,0,0,-3,0,0,0,0,0,-1,0,1,0,0,0,3,0,1,-3,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,5,0,0,3,5,1000000,0,1969,2274,1
16134,0,0,-1000000,-5,0,0,0,-5,0,-1,0,0,-3,-1,0,-3,0,0,-1,0,1,0,0,9,-9,0,-3,-1,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,1,0,-3,1,0,0,0,3,3,1,1,0,0,0,0,5,1000000,0,0,0,1091,719,-1
16135,0,0,0,0,0,-5,-1000000,0,0,0,-9,0,0,-1,-3,-1,0,0,-3,0,0,-3,0,0,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,-5,1,0,0,0,1,3,1,0,0,0,0,0,5,1000000,0,1038,862,-1
16136,0,0,0,-5,0,0,0,0,0,-3,0,0,0,-1000000,-1,0,0,1,-1,0,-1,0,3,-1,0,0,0,0,1,-1,-3,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,-5,0,3,0,0,1,1,0,0,0,0,5,0,0,1000000,0,2134,1975,-1
16137,0,-5,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-1,0,0,0,-3,0,-1000000,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,1000000,0,5,0,1985,2330,1
16138,-5,0,0,0,-5,0,-1000000,0,0,-3,0,-1,0,-1,-1,0,0,0,-1,0,0,-9,0,0,0,1,0,0,-1,0,0,-1,-1,1,0,-3,1,0,-3,0,1,0,3,0,0,3,1,0,0,3,5,1,9,0,1000000,1,0,0,0,0,5,0,0,0,507,1462,1
16139,0,-5,0,0,0,-5,-1000000,0,0,-1,0,0,-3,-1,-1,0,-1,0,-3,0,0,-3,0,-1,0,0,-1,0,-1,-9,0,0,0,0,1,1,0,0,-3,3,1,1,0,1,0,0,1,0,0,3,3,0,9,1,3,1,0,5,0,0,5,0,1000000,0,751,1811,1
16140,0,0,-5,-5,0,0,-1000000,0,0,0,0,0,-9,-1,0,-3,-1,0,0,0,-3,0,0,-1,0,-1,3,0,3,0,0,0,1,1,-1,0,1,0,1,3,0,0,0,0,0,1,0,0,3,0,5,-3,0,0,1,1000000,9,0,0,0,5,0,0,0,2027,2443,1
16141,-5,0,0,-1000000,0,-3,0,-5,-1,0,0,0,-9,1,0,-1,5,0,-1,0,0,0,-1,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3,1,1,1,0,0,3,9,1000000,0,0,5,2104,239,-1
16142,0,0,0,0,-3,0,-1000000,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-5,-1,0,0,-1,0,3,0,0,0,0,0,3,-1,3,0,1,0,0,0,-5,0,0,1,0,0,0,0,0,0,0,1000000,0,0,2152,2112,-1
16143,-5,-9,0,0,-1000000,-3,-3,-5,0,-3,0,0,0,-1,-1,0,-1,3,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,1,3,-1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,9,1,1,0,0,1000000,0,5,0,0,0,5,1423,1480,1
16144,0,0,0,0,0,0,-1000000,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-9,0,0,0,1,0,3,0,-5,0,0,0,3,1,0,1000000,0,0,5,0,0,5,0,0,0,601,1122,1
16145,0,0,0,0,-5,-1000000,0,0,0,0,0,0,0,0,-1,0,-3,-1,-3,0,0,-3,-1,0,-1,0,-5,0,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,5,0,0,0,0,5,0,0,0,9,0,1000000,0,1405,1484,1
16146,-5,0,0,0,0,0,-5,0,0,0,-9,-3,-1000000,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,1,-1,0,3,3,0,-1,0,0,1,0,0,5,1,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,5,0,0,1000000,0,0,1201,642,-1
16147,0,0,-5,-9,0,-5,-1000000,0,0,0,0,0,0,-1,0,0,0,0,-3,-3,-1,0,0,-1,0,-1,0,-1,0,-3,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,3,3,1,1,0,5,0,0,9,5,0,1000000,0,972,2234,1
16148,-5,0,0,0,0,0,-1000000,0,0,0,0,0,0,0,-1,0,0,0,3,0,0,0,0,0,0,0,1,0,9,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-3,0,0,0,0,0,0,0,1000000,0,0,0,1981,2295,1
16149,0,-5,0,-9,-1000000,-3,0,-5,9,0,0,-3,0,0,-1,0,0,0,0,0,-1,-1,1,-1,0,0,-1,0,0,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,3,0,5,0,3,0,1000000,0,0,5,451,983,1
16150,0,-5,-3,-5,0,-1000000,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,-3,0,-1,0,0,-1,0,5,1,0,0,0,0,3,0,0,0,1,0,1,0,1000000,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1290,1315,1
16151,-9,0,0,-1000000,0,0,-5,0,0,0,0,-3,-3,-1,0,0,0,0,-3,0,-1,0,0,0,0,-1,-1,-1,1,1,0,0,-5,0,-3,1,0,0,1,-1,1,0,1,0,3,9,0,0,0,0,0,3,3,1000000,0,1,0,0,0,5,0,3,0,5,1332,1766,1
16152,-5,0,-3,-9,-1000000,0,0,0,0,-1,0,0,-3,0,0,-5,0,0,-1,0,0,0,3,-1,-1,0,1,-1,0,0,0,9,0,0,0,1,-1,3,-3,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1,1,0,0,0,0,5,5,0,1000000,2232,1948,-1
16153,0,-3,0,0,0,-5,-1000000,0,-1,0,0,-5,0,-1,-1,-1,0,0,-1,1,-9,0,-3,0,0,0,-1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000000,0,9,0,0,0,5,0,0,0,0,5,0,0,0,2053,916,-1
16154,0,0,-1000000,-5,-9,0,-3,3,-1,-1,-1,0,-1,0,-3,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,-1,0,-3,0,1,0,0,0,0,0,0,3,0,0,0,1,1,1,1,-3,0,1,1,3,0,5,0,3,0,9,1000000,0,5,329,1306,1
16155,-5,0,0,0,-1000000,0,0,-5,-1,-1,0,-3,-1,-1,-3,0,0,-9,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,5,-3,0,0,0,0,0,9,0,1,1,1,1,3,3,0,0,0,0,5,0,1000000,0,3,0,0,1641,1238,-1
16156,-5,-3,-3,-9,-5,0,-1000000,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,-3,0,-3,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,3,3,3,0,1,0,1,1,0,0,1,1,0,5,0,0,9,5,0,1000000,0,969,1226,1
16157,0,0,0,0,0,0,0,-5,0,0,-1,0,0,0,-3,1,0,0,0,0,-3,0,-1000000,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,560,1540,1
16158,-5,0,0,-9,-5,0,-1000000,0,-1,0,0,-3,0,-1,0,-1,0,0,-1,0,0,-3,-1,0,0,-3,0,-1,0,0,0,1,0,0,0,-1,0,1,0,0,1,0,0,3,0,0,0,0,0,1,9,0,3,0,1,5,0,0,1000000,5,0,0,0,0,1234,831,-1
16159,-5,0,0,0,-1000000,0,-5,0,0,-3,-9,0,-3,-1,0,-1,0,-1,-3,0,-1,0,0,0,-1,0,-1,-1,1,-1,1,1,0,0,0,1,0,3,0,5,1,0,1,0,0,3,0,9,0,1,0,0,0,1,0,0,5,0,0,0,1000000,0,0,0,2477,1542,-1
16160,0,-5,0,0,-5,-3,-1000000,0,-1,0,3,-3,0,-1,-1,-1,-3,0,-9,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,3,0,1,0,-1,0,3,0,0,1,0,0,-3,-1,5,9,1,3,0,5,0,0,0,0,0,1000000,0,1050,1981,1
16161,0,0,-5,0,0,-5,-1000000,0,-1,0,0,-9,-3,0,-1,0,0,0,-3,0,-1,0,0,-1,0,-1,0,-3,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,1,0,1,1,1,0,3,5,0,0,5,1000000,0,774,337,-1
